DEPTH,GR,DPHI,NPHI,PEF,AT10,AT30,AT60,AT90,Rh,Rv,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q,Rv_err_q,Rh_err_q
5507.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.3869463,2.40971349,2.38551702,2.35162947,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5507.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.38767592,2.41057741,2.38951825,2.35951973,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5507.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.38844323,2.41119209,2.39238727,2.36580944,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5508.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.38923245,2.41154422,2.39438586,2.37070077,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5508.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39002497,2.41173514,2.39560149,2.37432299,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5508.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39081975,2.41184927,2.39608381,2.37679199,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5508.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39163635,2.4118434,2.39598101,2.37825417,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5509.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39250385,2.41176585,2.39545681,2.37885799,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5509.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39339568,2.41163516,2.39461561,2.37872404,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5509.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39427355,2.41145909,2.39349952,2.37794436,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5509.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39506486,2.41124586,2.39209206,2.37659482,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5510.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39578953,2.41100779,2.39044321,2.37474628,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5510.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39651501,2.41073443,2.38863462,2.37246084,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5510.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39726145,2.41041705,2.38668577,2.36978894,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5510.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39803124,2.41008828,2.38459438,2.3667716,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5511.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39878788,2.40978079,2.38236763,2.36344314,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5511.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.39952278,2.40951753,2.38000988,2.35982848,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5511.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40024718,2.40927078,2.37750632,2.3559429,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5511.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40096175,2.40906089,2.37486462,2.35180506,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5512.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.4016683,2.40891735,2.37211662,2.34744426,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5512.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40236845,2.40881592,2.3692891,2.34289443,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5512.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40304659,2.40873295,2.36640782,2.33819571,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5512.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40373229,2.40865109,2.36350649,2.33339801,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5513.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40439003,2.40860757,2.36068288,2.32856273,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5513.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40499738,2.4086419,2.35772463,2.32377237,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5513.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40564551,2.40880164,2.35488261,2.31897982,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5513.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40627417,2.40894244,2.35224567,2.31432336,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5514.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40684638,2.40915841,2.34976571,2.30993992,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5514.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40739595,2.4095534,2.34764841,2.30595168,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5514.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40792835,2.41026527,2.34603283,2.30250947,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5514.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.4084245,2.41163166,2.34497212,2.29970465,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5515.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40883193,2.4135569,2.34457678,2.29766636,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5515.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40911987,2.41609534,2.34507098,2.29661596,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5515.57186614,5.98619991,0.43843774,0.41765208,1.50591445,2.4093503,2.41963659,2.3467381,2.29683152,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5515.82186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40961196,2.42464797,2.34996702,2.29868081,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5516.07186614,5.98619991,0.43843774,0.41765208,1.50591445,2.40999089,2.43174755,2.3553257,2.30269488,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5516.32186614,5.98619991,0.43843774,0.41765208,1.50591445,2.41080347,2.44164963,2.36346954,2.3094968,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5516.57186614,5.98619991,0.43843774,0.41763654,1.50591445,2.41132479,2.45502938,2.37501555,2.31967514,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5516.82186614,5.98619991,0.43843774,0.41761034,1.50591445,2.41140238,2.4723033,2.39035282,2.33359875,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5517.07186614,5.98619991,0.43843774,0.41758413,1.50591445,2.41134838,2.49368854,2.40968763,2.35145955,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5517.32186614,5.98619991,0.43843774,0.41755793,1.50591445,2.41101874,2.5194402,2.43325701,2.37348039,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5517.57186614,5.98619991,0.43854064,0.41722063,1.50591445,2.410355,2.54962304,2.46111965,2.39971688,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5517.82186614,5.98619991,0.43871409,0.41667001,1.50591445,2.40964533,2.58378069,2.49284778,2.4297651,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5518.07186614,5.98619991,0.43888754,0.41611939,1.50591445,2.41872982,2.62124626,2.52781745,2.46303703,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5518.32186614,5.98623306,0.439061,0.41556877,1.50591445,2.44078451,2.66761267,2.57054728,2.50313699,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5518.57186614,5.98659642,0.4389844,0.41391932,1.50591445,2.47668874,2.73921731,2.63713476,2.56620196,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5518.82186614,5.98695979,0.43873634,0.4115164,1.50591445,2.56367721,2.82305267,2.71576444,2.64147321,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5519.07186614,5.98732315,0.43848828,0.40911348,1.50591445,2.69646902,2.91021856,2.79729365,2.71878728,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5519.32186614,5.99430374,0.43824022,0.40671057,1.50591445,2.86299346,3.04755543,2.92518045,2.84009587,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5519.57186614,6.0672061,0.43434091,0.40200206,1.50591445,3.0771309,3.24219221,3.10569132,3.01163847,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5519.82186614,6.14010847,0.4279379,0.3957126,1.51181754,3.35348175,3.48300766,3.32779156,3.22229631,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5520.07186614,6.21301083,0.42153489,0.38942313,1.52562198,3.70813359,3.77755861,3.59775518,3.47778321,2.36432155,2.36432155,10.0,1.0,Synthetic1,3.0,0.0070784106,2.180423,2.235236158594489,2.162529320319422,5.459722320997793,8.534889413860745,1.0,-4.1539580236099315e-17,10.0,1.0,322.954314314819,-57.704568568518106
5520.32186614,6.28395593,0.41513189,0.38313367,1.53942642,4.15864284,4.08972466,3.88371967,3.75065737,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5520.57186614,6.33540254,0.41080434,0.37770593,1.55323085,4.72326264,4.52693751,4.27833005,4.12131498,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5520.82186614,6.38684915,0.40789996,0.37286909,1.56113219,5.41936603,5.05285243,4.74890254,4.56127095,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5521.07186614,6.43829575,0.40499557,0.36803225,1.56113219,6.26220116,5.62033347,5.25284343,5.03328712,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5521.32186614,6.48504925,0.40209118,0.36319542,1.56113219,7.26923923,6.25238318,5.80864361,5.55291033,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5521.57186614,6.48504925,0.4006445,0.36064052,1.56113219,8.48378607,6.9330734,6.40230237,6.10722989,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5521.82186614,6.48504925,0.40019737,0.35965036,1.56113219,9.69913649,7.51043406,6.90761156,6.58092565,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5522.07186614,6.48504925,0.39975025,0.3586602,1.56113219,10.49051253,7.92585024,7.27360496,6.9293274,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5522.32186614,6.48504925,0.39930312,0.35767004,1.56113219,10.99382053,8.40512642,7.69208729,7.32713923,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5522.57186614,6.48504925,0.39912124,0.35720662,1.56113219,11.23353615,8.96446615,8.17890645,7.78829693,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5522.82186614,6.48504925,0.39912124,0.35710439,1.56113219,11.26580067,9.36357189,8.53898285,8.13364261,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5523.07186614,6.48504925,0.39912124,0.35700216,1.56113219,11.2687643,9.64191446,8.79987226,8.39081977,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5523.32186614,6.48504925,0.39912124,0.35689993,1.56113219,11.27051104,9.9117204,9.05302672,8.64370906,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5523.57186614,6.48504925,0.39912124,0.35685834,1.56113219,11.26810974,10.17716406,9.30516889,8.89696187,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
5523.82186614,6.48504925,0.39912124,0.35685835,1.56113219,11.26212765,10.42416833,9.5444105,9.13956141,11.15819895,11.15819895,10.0,1.0,Synthetic1,3.0,3.5440435e-06,11.227417,11.227412882345106,11.227004144618906,0.6202966325950597,0.6166335169969971,0.1140161711441967,1.1171556589663214,2.1299435596008762,1.1024297989578515,-80.91140363113101,-90.12000230594695
